customer_id,meter_number,customer_name,address,customer_phone,customer_type,billing_type,transformer_id,account_status,latitude,longitude,email,created_at
559,MTR000559,Devon Rodriguez,"334 Megan Tunnel, South Scottton, RI 28976",001-889-282-6816,Residential,R,2403,INACTIVE,6.680523,5.176106,jennifer14@example.net,2/27/2024 14:35
560,MTR000560,Lisa Williams,"59012 Yvonne Via, New Johnshire, HI 92499",461.711.7894,Residential,R,2629,INACTIVE,5.090509,6.3316,heidi06@example.com,7/27/2024 6:52
561,MTR000561,Robert Lewis,"32502 Hernandez Mills Suite 203, Lake Michellefurt, MP 71381",001-647-266-0889x1716,Residential,D,1856,INACTIVE,5.974531,6.490736,andrea20@example.net,8/9/2025 3:08
562,MTR000562,Jessica Martinez,"4247 Holmes Drive, Patriciaberg, IL 95745",+1-599-493-1839x4310,Residential,R,3706,ACTIVE,6.88671,6.745761,pstewart@example.org,3/13/2025 12:45
563,MTR000563,Ashley Ballard,"5673 Karen Road Apt. 163, East Kristopher, KY 22133",001-972-652-7453x20277,Residential,D,3149,INACTIVE,6.499654,5.743665,halebrian@example.com,10/26/2024 11:23
564,MTR000564,Brian Gonzales,"427 Holmes Expressway, North Paulport, DE 90237",(559)302-6760x3284,Commercial,D,295,INACTIVE,5.148925,6.692326,stanleylori@example.org,2/24/2024 8:11
565,MTR000565,Robert Page,"6654 John Brooks, Carterchester, AL 97347",001-860-484-6695,Industrial,R,3651,ACTIVE,6.245959,6.59164,rickywagner@example.org,10/24/2025 9:09
566,MTR000566,Sheryl Rogers,"3534 Jeffrey Lodge, North Laurie, HI 11979",001-764-481-2789x3556,Commercial,R,286,ACTIVE,5.366329,5.322403,kevindavis@example.net,5/17/2024 1:32
567,MTR000567,Kendra Johns,"093 Ryan Trace Suite 395, Nicolestad, FL 37294",(977)292-4362x2464,Commercial,D,1043,INACTIVE,5.911482,5.32534,stacycarey@example.net,10/5/2025 14:20
568,MTR000568,Richard Tapia,"9409 Martinez Forge, New Kennethberg, KY 21364",(469)961-8650x908,Industrial,R,340,ACTIVE,6.066601,5.755137,bradleyjoseph@example.org,5/2/2024 20:01
569,MTR000569,Chad Santiago,"401 Dennis Villages, Port James, MD 70781",(309)393-7989,Commercial,D,3967,INACTIVE,5.957878,5.012174,obarnes@example.com,1/21/2025 18:43
570,MTR000570,Virginia Gonzalez,"PSC 6057, Box 7094, APO AP 51421",(281)780-4202,Residential,R,3373,INACTIVE,6.730717,5.834898,qhall@example.net,12/9/2025 23:08
571,MTR000571,Samantha Black,"05606 Lisa Knolls, Lake Kimberlystad, MI 42809",377-384-2915x744,Residential,R,2995,ACTIVE,5.187325,5.714247,uosborn@example.net,7/21/2025 15:38
572,MTR000572,Melissa Cooper,"685 Martin Summit Suite 390, South Henryville, KY 40341",773.419.7297,Commercial,D,538,ACTIVE,5.33149,6.830121,ocompton@example.org,11/6/2024 1:35
573,MTR000573,Brandon Adams,"468 Maria Fork, Port Christine, SC 73000",-6225,Industrial,R,1415,INACTIVE,5.970815,5.09735,max42@example.net,5/31/2024 17:55
574,MTR000574,Michele Richardson,"304 Michael Club Suite 167, Castanedashire, WY 33899",761.996.2537,Residential,R,1631,INACTIVE,6.362833,6.100588,mhale@example.com,9/1/2025 7:48
575,MTR000575,Valerie Johnson,"3561 Jennifer Cliffs, Burtonchester, GU 31309",642.757.0339x66298,Residential,R,2065,ACTIVE,6.999691,6.29916,robertsmith@example.org,3/27/2025 23:09
576,MTR000576,William Bailey,"8567 Scott Estates Suite 896, East Stephanie, MH 60752",648-326-7298,Commercial,R,640,INACTIVE,6.835235,6.476425,wayne36@example.com,1/20/2024 13:08
577,MTR000577,Alexander Alexander,"91296 Cody Turnpike Suite 506, Taramouth, GU 34074",584-974-6855x6706,Residential,R,3055,ACTIVE,5.679425,6.705965,drobinson@example.org,8/25/2025 16:47
578,MTR000578,Valerie Velasquez,"5858 Bryan Tunnel, Abbottchester, PR 65799",395-430-3688x332,Commercial,R,702,ACTIVE,6.939639,6.87606,daniel96@example.com,12/14/2025 18:07
579,MTR000579,Heather Macias,"Unit 5772 Box 1953, DPO AP 83091",+1-603-933-0896x3916,Commercial,R,2,ACTIVE,5.016953,5.226756,browndaniel@example.net,11/3/2024 1:37
580,MTR000580,Jared Barton,"879 Tiffany Mill Apt. 312, Christineborough, NM 29292",852.811.1545x056,Industrial,R,476,ACTIVE,5.386496,5.803574,charles38@example.org,1/23/2025 7:56
581,MTR000581,Shannon Skinner,"0768 Coleman Ridges, East Dominiqueton, CA 42616",668-554-2105,Industrial,R,2161,INACTIVE,5.726579,6.026433,raymond12@example.org,4/10/2024 22:46
582,MTR000582,Annette Davis,"0722 Greg Club, New Tinaport, SC 50412",(684)497-3411,Residential,D,641,ACTIVE,6.948451,6.685632,keith28@example.org,11/2/2024 1:49
583,MTR000583,Michael Walsh,"139 Brittany Pass, Lake Ryan, UT 74889",-8818,Industrial,D,2462,ACTIVE,5.058169,6.812333,dennisfrazier@example.com,3/21/2025 3:51
584,MTR000584,Jacob Garcia,"0041 Michael Glens, Parkerhaven, WA 72293",(999)860-6456x7499,Industrial,R,1990,ACTIVE,5.086977,6.917396,rebecca99@example.org,3/29/2025 4:47
585,MTR000585,Brittany Smith,"Unit 7278 Box 7297, DPO AE 02896",+1-321-462-1573x0549,Residential,D,2406,INACTIVE,5.030574,5.071857,garzalindsey@example.net,5/28/2025 1:35
586,MTR000586,Michael Dawson,"6313 Jose Gateway, Mcgeemouth, NC 51354",535.743.0108,Commercial,D,160,INACTIVE,6.453665,6.029041,patriciataylor@example.org,2/26/2025 19:04
587,MTR000587,Mark Hubbard,"86931 Christopher Stravenue, New Christopher, NC 69404",485.466.1984x209,Industrial,D,3758,ACTIVE,6.323692,5.064438,jeremythompson@example.com,1/6/2025 0:37
588,MTR000588,Kenneth Hernandez,"931 Schultz Fords, New Christopher, NE 79351",905-556-2068x69355,Industrial,R,114,INACTIVE,6.653829,5.283455,dwu@example.org,6/4/2025 18:34
589,MTR000589,Anthony Martinez,"1153 Howell Harbor, East Christian, AL 28031",2353656955,Industrial,R,3689,INACTIVE,5.844094,5.361773,williamwilkinson@example.com,9/12/2025 6:54
590,MTR000590,Gregory Chavez,"33160 Hudson Trail, Mitchellstad, NY 59400",(330)806-1514x12441,Residential,D,3429,INACTIVE,6.650652,5.445816,jillianrice@example.com,6/27/2025 20:41
591,MTR000591,Richard Marquez,"39913 May Mountains Apt. 480, South Anthony, GA 63751",758.668.6661,Commercial,D,3940,INACTIVE,6.064997,6.699572,jessica11@example.org,11/29/2025 11:18
592,MTR000592,Elizabeth Nguyen,"266 Jaime Plains Apt. 066, Brownborough, MD 73069",747.479.2607x809,Commercial,D,3311,ACTIVE,5.184873,6.232273,ucollins@example.com,10/10/2024 13:26
593,MTR000593,Sandra Ellis,"944 Marcus Haven Suite 210, Ashleytown, SC 41731",557.570.0009x408,Industrial,R,3789,INACTIVE,6.748044,6.230361,oobrien@example.org,12/16/2024 8:34
594,MTR000594,Ryan Stewart,"4522 David Fort, Robertside, NJ 36856",264.564.1180,Commercial,D,113,ACTIVE,5.870281,5.545832,bproctor@example.org,1/11/2025 12:08
595,MTR000595,Emily Castro,"5417 Ward Island, Port Susan, WA 63664",+1-896-600-2619x3790,Residential,R,2351,INACTIVE,6.93423,6.625111,hensonlauren@example.com,3/19/2024 16:25
596,MTR000596,Daniel Higgins,"1854 Jason Squares Apt. 401, Oconnorfurt, CO 56884",442.386.8972x65920,Commercial,R,3527,ACTIVE,6.120071,5.824245,mejianancy@example.com,7/29/2025 8:58
597,MTR000597,Jordan Rodriguez,"789 Odonnell Hill Suite 103, Atkinsonton, WI 85800",001-557-818-6318x2296,Residential,D,2917,ACTIVE,5.342805,6.325667,tlara@example.com,6/13/2024 18:33
598,MTR000598,David Walsh,"882 Odom Grove, Robinburgh, WY 97303",283.242.6433x51040,Residential,D,103,ACTIVE,5.601557,6.742825,aromero@example.net,8/22/2024 11:23
599,MTR000599,Tracy Terry,"63129 Alexis Circles Apt. 071, East Jonathanstad, KS 38285",(232)622-3523,Commercial,D,2662,ACTIVE,5.195648,5.925521,brendaabbott@example.org,12/5/2025 11:29
600,MTR000600,Christina Jensen,"485 Stevens Ridge Apt. 729, East Mariah, GU 49863",-2867,Residential,R,1570,INACTIVE,6.544587,6.010411,ewingjoseph@example.org,1/26/2025 19:50
601,MTR000601,Jennifer Chang,"2466 Dudley Shoals Apt. 539, Bullockside, LA 06243",515-707-9834x13267,Commercial,R,3472,ACTIVE,5.031094,6.663735,feliciavazquez@example.com,1/24/2024 9:22
602,MTR000602,Andrea Bartlett,"672 Daniel Vista, Jonestown, AL 22403",754-984-1512,Commercial,D,1287,INACTIVE,6.727664,5.561357,qtaylor@example.org,1/10/2024 6:29
603,MTR000603,Ronald Rose,"2260 Gail Drives Apt. 425, Lake Joseph, NJ 06949",(701)343-3388x35556,Residential,D,551,INACTIVE,6.782377,6.527871,christine55@example.net,3/5/2025 23:22
604,MTR000604,Megan Dudley,"165 Ho Mill Apt. 840, Lake Ashleyfurt, TN 09123",767.892.1460,Residential,R,1153,INACTIVE,6.260139,6.38057,rebecca65@example.net,1/19/2025 6:37
605,MTR000605,Amy Sanchez,"2285 Sarah Rest Apt. 277, Andersonfurt, KY 91050",001-607-521-3364,Residential,D,1234,ACTIVE,6.339675,6.282635,lallen@example.org,10/2/2025 14:33
606,MTR000606,Angela Melton,"40100 Turner Port, Port Rogerport, SC 19854",936-952-9223,Commercial,D,2476,ACTIVE,5.922314,6.880704,gwendolyn69@example.com,6/5/2025 4:06
607,MTR000607,Kristina Williams,"6283 Christopher Greens, North Markchester, VT 66296",+1-632-372-0217x2241,Commercial,D,2473,ACTIVE,5.97742,6.269765,wagnerdavid@example.org,7/18/2025 1:39
608,MTR000608,David Arnold,"793 Higgins Views, Port Jacqueline, TN 09628",001-414-871-5109x250,Industrial,D,1031,INACTIVE,6.271724,6.613991,ronald24@example.net,9/10/2025 13:11
609,MTR000609,Carly Johnson,"99830 Sarah Plains, East Sheilatown, VI 00609",001-409-710-6865,Residential,D,1535,INACTIVE,5.352178,6.981835,khart@example.net,2/11/2024 1:10
610,MTR000610,Melissa Green,"838 Nicholas Wells Suite 661, Wagnerchester, WY 18185",216-954-2454,Commercial,R,1673,INACTIVE,6.938414,5.916939,millermary@example.com,9/6/2024 20:19
611,MTR000611,Sara Grimes,"93436 Cox Islands Apt. 716, Thomasside, DE 44735",(914)685-4196x4643,Industrial,R,1322,INACTIVE,6.850431,5.963983,theresa97@example.com,10/19/2025 20:46
612,MTR000612,Mikayla Wood,"37651 William Walk Apt. 523, South Nicole, AL 48625",(267)241-4652x1336,Residential,R,3727,INACTIVE,6.914839,5.624011,jason31@example.org,3/5/2025 19:50
613,MTR000613,James Randall,"4644 Audrey Mount, South Amandaview, TN 56848",001-368-992-1562x78283,Industrial,R,3613,INACTIVE,5.818702,5.908796,douglasleah@example.org,1/29/2025 18:31
614,MTR000614,Mary Silva,"983 Henry Inlet, South Anthony, MP 68366",439.596.5306x8766,Industrial,R,1419,ACTIVE,5.732355,6.362024,elizabethsampson@example.org,1/2/2025 4:06
615,MTR000615,Andrew Lewis,"Unit 5531 Box 5518, DPO AA 28905",+1-484-728-7342x90614,Industrial,R,1010,INACTIVE,6.094074,5.03852,wilkinsjames@example.com,4/9/2025 17:15
616,MTR000616,Vanessa Gomez,"USCGC Gomez, FPO AA 08424",001-236-625-9495x257,Industrial,R,1132,ACTIVE,5.776366,6.918187,ericrice@example.net,2/9/2025 2:16
617,MTR000617,Corey Shah,"89675 Patrick Creek, Fullerport, GU 34421",8282015348,Industrial,R,1274,ACTIVE,6.109303,6.718821,mashley@example.org,6/3/2025 7:33
618,MTR000618,Jacqueline Lamb,"50723 Elizabeth Curve Suite 175, Nancytown, ID 66871",860-831-1241x663,Industrial,D,1750,ACTIVE,6.181044,5.2054,mariofrederick@example.net,10/25/2024 16:44
619,MTR000619,John Townsend Jr.,"134 Cruz Springs, North Theodore, DE 28302",001-365-359-8300x344,Commercial,D,683,ACTIVE,5.396873,5.093413,bwilkerson@example.org,5/24/2024 18:04
620,MTR000620,Sandra Gonzalez,"4462 Clark Shores Apt. 985, Johnside, WY 41536",721-427-6673x1482,Commercial,R,3726,INACTIVE,5.701683,5.6305,adamdavis@example.com,5/18/2024 20:33
621,MTR000621,Michael Miller,"664 Randall Villages, Frazierside, MP 46505",(343)722-2554,Commercial,D,611,ACTIVE,6.452747,6.158237,jessicajennings@example.org,3/20/2025 19:05
622,MTR000622,Susan Bray,"065 Judy Road, East Ericville, PR 67658",961.400.8084x89598,Commercial,R,3157,ACTIVE,5.209395,5.692319,richardward@example.org,5/5/2024 14:39
623,MTR000623,Jenna Crane,"3640 Lewis Mountains Suite 216, North Heather, WA 93164",919-227-0795x94035,Commercial,D,2726,INACTIVE,6.442337,5.885621,vphillips@example.org,8/28/2025 6:42
624,MTR000624,Steven Gonzalez,"2895 Edwards Port Suite 007, Evansport, AL 96756",+1-563-769-5759x27052,Industrial,D,2054,ACTIVE,5.414412,5.125379,russelljacqueline@example.org,11/23/2025 22:27
625,MTR000625,Joseph Stephens,"11593 Kenneth Corners, North Christian, PW 70807",3503713827,Industrial,D,667,ACTIVE,5.710454,6.229786,rwatkins@example.org,11/26/2025 2:44
626,MTR000626,Kendra Kelly,"64921 Ricky Pine Suite 437, West Tanya, IA 10258",(681)901-7435x1001,Industrial,D,3533,INACTIVE,5.933525,6.840598,carolgutierrez@example.com,9/24/2025 9:37
627,MTR000627,Phyllis Christian,"941 Smith Keys, New William, AR 38993",673-703-2260,Commercial,D,903,INACTIVE,6.81512,5.273685,brittany49@example.org,4/20/2024 2:13
628,MTR000628,Paul Church,"9615 Madeline Harbor, East Russellland, PR 31619",790-840-5691x37769,Commercial,R,556,ACTIVE,6.261539,6.932317,glennlaura@example.net,4/3/2025 13:18
629,MTR000629,Shawn Kelley,"25758 Joshua Grove Apt. 181, Wallacemouth, VT 02792",384.536.8742x68362,Industrial,R,2855,INACTIVE,6.327921,5.849571,mharvey@example.org,3/14/2025 5:30
630,MTR000630,Robert Williams,"15567 Young Forest, South Angela, GU 13922",+1-380-957-5346x5198,Residential,D,2335,INACTIVE,5.213692,5.254555,blankenshipalexander@example.com,11/20/2025 7:09
631,MTR000631,Robert Jackson,"33628 Donna Ports, Bryanhaven, DC 33949",+1-812-607-0724x51221,Commercial,R,6,ACTIVE,5.063633,5.317264,jwells@example.org,10/16/2025 12:23
632,MTR000632,Russell Long,"410 Jose Way Suite 096, East Rogerport, AR 74459",+1-237-349-8466x5797,Industrial,R,3345,INACTIVE,5.476634,6.18298,pamelagreene@example.com,6/5/2024 16:09
633,MTR000633,Stephanie Larson,"6640 Sherri Hollow, Estesborough, GU 04269",347.834.4585x84402,Industrial,D,1240,ACTIVE,5.369642,6.273145,mitchellnancy@example.org,8/24/2025 20:56
634,MTR000634,Patricia Willis,"82150 Kristin Rue, New Ryan, VA 51259",9472300731,Commercial,D,1303,INACTIVE,5.172615,5.358953,leonardalicia@example.com,8/24/2025 8:39
635,MTR000635,Angela Rhodes,"51104 Greene Burgs, Aprilfurt, DE 13138",+1-380-748-9287x56845,Commercial,R,1778,INACTIVE,5.069627,5.124336,angela78@example.org,5/31/2024 17:47
636,MTR000636,Michael Arnold,"598 Jordan Turnpike, East Brian, MA 44983",001-230-817-9026x875,Industrial,D,148,ACTIVE,6.068884,5.237787,paulthomas@example.net,2/9/2024 13:50
637,MTR000637,Edward Larson,"0195 Jim Burg Suite 262, New Wesley, ID 21366",+1-383-407-8345x93896,Commercial,R,963,ACTIVE,6.928488,6.007301,kyang@example.org,4/1/2024 15:51
638,MTR000638,Thomas Barnes,"Unit 4019 Box 7432, DPO AP 55238",-2625,Industrial,R,1314,ACTIVE,6.852746,6.614871,thorntonrachel@example.com,8/3/2024 0:21
639,MTR000639,James Bernard,"449 Jacqueline Track Suite 691, South Johnport, NJ 40203",994-437-1397x849,Residential,R,2052,INACTIVE,5.697889,5.356256,vturner@example.com,7/1/2025 7:21
640,MTR000640,Lee Gonzalez,"42625 Elizabeth Drives Apt. 428, West Dawnborough, MS 50677",+1-274-607-1673x3336,Commercial,D,3196,INACTIVE,5.872205,5.353629,rachelgray@example.org,5/24/2024 19:05
641,MTR000641,Tina Johnson,"9846 Smith Burg Apt. 291, North Joann, NC 70094",720.251.7191x23469,Commercial,R,496,INACTIVE,6.9306,6.140849,marcus47@example.org,9/5/2024 14:19
642,MTR000642,Rachel Blake,"0411 Sara Brook, Guzmanview, GA 29308",507-369-2819x37686,Commercial,D,3398,INACTIVE,6.775499,5.378094,nealhannah@example.org,4/28/2024 21:41
643,MTR000643,Tara Haas,"4465 Marilyn Meadow Suite 630, New Amber, CO 65439",(943)682-2599x40283,Industrial,R,3248,ACTIVE,5.010548,5.229419,christina10@example.net,5/8/2024 14:37
644,MTR000644,Laura Woods,"911 Christina Centers, Nicolemouth, CT 24401",660.794.7013x253,Commercial,D,333,INACTIVE,6.500947,5.779457,brandon98@example.net,1/15/2025 14:52
645,MTR000645,Doris Christian,"25280 Larson Prairie, Wayneborough, IN 52482",8718237176,Commercial,R,1057,ACTIVE,6.775774,6.432022,hstrickland@example.org,1/18/2025 2:25
646,MTR000646,Kristin Matthews,"13468 Kyle Courts Suite 783, Danielton, AS 19754",901.908.7466,Residential,R,624,INACTIVE,5.020162,6.179951,hughesjoshua@example.com,8/20/2025 5:40
647,MTR000647,Gerald Lopez,"51141 Jessica Spurs Suite 980, North Joshuamouth, DE 59693",761.744.8617x325,Industrial,R,2235,INACTIVE,5.076421,5.273188,eric08@example.org,2/24/2024 13:15
648,MTR000648,Timothy Sparks,"2194 Cindy Cliffs, New Calvinfurt, ME 28297",971-414-2756x83432,Industrial,D,2419,ACTIVE,5.821889,6.787442,amandacollins@example.com,2/12/2025 12:28
649,MTR000649,Regina Newman,"3756 Kevin Forges Suite 692, Port Robin, MT 42988",882.615.3238x251,Commercial,D,812,ACTIVE,6.710319,6.523201,henry68@example.com,5/23/2025 0:53
650,MTR000650,Amanda Hill,"USNS Tanner, FPO AA 74822",6462926110,Commercial,D,2144,ACTIVE,5.20458,5.30085,brittany52@example.org,2/14/2024 5:07
651,MTR000651,Angela Warren,"89852 Michael Valley, Vasquezstad, VT 41467",2072417901,Commercial,R,3492,ACTIVE,6.265785,6.409801,stewartkimberly@example.org,2/21/2024 11:42
652,MTR000652,Tracy Costa,"USCGC Johnson, FPO AA 79631",871.209.8109x432,Residential,D,3620,INACTIVE,6.9713,6.30383,antonio47@example.com,9/15/2024 16:25
653,MTR000653,Shannon Palmer,"5254 Philip Mall Suite 068, East Lucas, MS 96985",271.889.6580,Commercial,R,2347,INACTIVE,5.707232,5.172221,sheltonjoshua@example.net,5/13/2025 9:51
654,MTR000654,Michael Gomez,"90915 Robles Estate, Michellechester, IL 71579",001-484-479-2269x665,Industrial,D,3041,INACTIVE,5.697195,6.952732,carolpineda@example.net,4/28/2025 2:11
655,MTR000655,Evelyn Reynolds,"882 Odom Grove, Robinburgh, WY 97303",266.619.7527x0712,Commercial,D,3055,ACTIVE,6.200622,5.08335,westjennifer@example.org,12/7/2024 12:02
656,MTR000656,Susan Heath,"154 Cameron Skyway, Tammyburgh, TN 48885",404-914-7324x4165,Residential,R,2850,INACTIVE,6.187601,6.981538,arnoldchristopher@example.com,3/1/2024 14:27
657,MTR000657,Julia Gonzalez,"PSC 5171, Box 6449, APO AA 90600",(879)771-1242,Residential,R,3838,INACTIVE,6.730502,6.508531,catherinewhite@example.com,4/28/2025 9:38
658,MTR000658,Tiffany Cisneros,"216 Sutton Ridge, Jordanville, VI 83659",+1-614-324-3705x5340,Residential,D,1462,ACTIVE,6.020377,6.130621,daniel87@example.com,8/27/2024 13:40
659,MTR000659,Jessica Porter,"1242 Kenneth Club, Bakerton, NV 60906",819-681-1375x7262,Residential,R,253,INACTIVE,5.540313,6.216616,ewilliams@example.org,11/5/2025 11:13
660,MTR000660,Maria Campbell,"83912 Johnson Cliffs, Amymouth, WV 60749",001-508-873-0276x38055,Industrial,D,552,ACTIVE,6.984901,6.41046,romanwalter@example.net,2/17/2025 4:53
661,MTR000661,Kathryn Carr,"Unit 8189 Box 0264, DPO AE 17154",-9874,Residential,D,2181,ACTIVE,5.396306,6.821145,umontoya@example.org,1/27/2025 7:55
662,MTR000662,Tricia Williams,"790 Willis Ways Apt. 571, Pattersonland, GA 16538",001-472-767-4684x065,Industrial,R,1318,INACTIVE,5.098129,5.026063,otaylor@example.org,10/4/2025 15:26
663,MTR000663,Gina Davidson,"584 Mitchell Road Apt. 830, Patriciaton, MA 75541",310-975-5655x088,Commercial,D,3095,ACTIVE,5.206431,5.887109,courtneymitchell@example.com,5/24/2025 1:46
664,MTR000664,Samantha Guerra,"4436 Jonathan Flat, South Christopher, FL 85539",453.865.0545x2776,Residential,D,3638,INACTIVE,5.692319,6.241799,kathleenfranco@example.net,4/17/2025 13:46
665,MTR000665,Timothy Wagner,"0177 Heather Mews Suite 276, South Chelsea, KY 06529",+1-989-885-5178x79632,Industrial,R,2051,INACTIVE,5.073652,5.769911,jessica72@example.net,10/15/2024 13:45
666,MTR000666,Linda Williams MD,"236 Alexandra Cliffs Apt. 476, West Ryanfurt, SD 82696",878-407-6958x658,Commercial,D,2754,ACTIVE,5.219287,5.817203,debbieperry@example.net,3/4/2025 7:55
667,MTR000667,Kimberly Shah,"4203 Edwards Plains Apt. 854, Nicholeborough, NM 49922",001-273-203-0145x692,Industrial,D,3278,INACTIVE,5.746047,5.508028,jboyd@example.com,2/29/2024 6:53
668,MTR000668,Tara Medina,"783 Michelle Knoll, Hamptonmouth, NV 80975",(948)437-6390x54621,Industrial,R,607,INACTIVE,5.819297,6.170775,diananorman@example.net,10/22/2024 2:49
669,MTR000669,Mark Haas,"92431 Wilson Groves, Port Austin, NM 18264",3344802765,Commercial,R,1143,ACTIVE,5.624385,5.475533,catherine82@example.net,7/19/2024 23:02
670,MTR000670,Austin Moody,"2890 Jennifer Stravenue, Samuelborough, MN 71265",841.380.2392x6136,Industrial,R,2060,ACTIVE,6.486114,6.240231,jeremy25@example.org,4/19/2025 22:11
671,MTR000671,Katherine Rivera,"873 Williams Ford Suite 493, South Allenview, IN 09016",496-548-7968x05714,Industrial,D,2851,INACTIVE,6.236952,5.346118,ucaldwell@example.org,9/4/2025 19:09
672,MTR000672,Jessica Martinez,"50692 Cox Cape, Tannerville, AZ 14189",+1-358-490-6641x9754,Commercial,R,3945,INACTIVE,6.059721,5.127405,spencerjoyce@example.com,11/18/2025 4:12
673,MTR000673,Steve Gonzalez,"084 Preston Club, West Joseph, KY 65524",847.468.9043x8033,Commercial,D,3492,ACTIVE,5.044868,6.364617,sharppatricia@example.com,7/20/2024 1:31
674,MTR000674,Lisa Lowe,"9204 Moore Causeway, Lake Johnathan, VA 59409",695-889-9491,Industrial,R,142,ACTIVE,6.416452,6.258764,rachelgray@example.org,5/15/2025 13:44
675,MTR000675,Patricia Harris,"31923 Rasmussen Landing Apt. 404, Pennyville, DC 63033",688.493.1774x3681,Industrial,R,200,ACTIVE,6.729802,5.556668,adkinsjohnny@example.net,12/25/2025 15:49
676,MTR000676,Julia Thompson,"610 Erica Route Suite 346, Hernandezview, AZ 12034",001-363-364-7144x74405,Commercial,R,1926,ACTIVE,6.870794,6.918217,dgrant@example.com,2/20/2024 10:56
677,MTR000677,Samantha Gallegos,"85914 Arnold Port, East Melaniemouth, KY 59496",757-358-4804x4269,Commercial,D,1581,ACTIVE,5.506976,6.301093,toddcrane@example.net,6/5/2024 15:01
678,MTR000678,Gary Nguyen,"31901 Jason Forks, North Timothy, AZ 79453",731-245-9002x49138,Industrial,D,3286,INACTIVE,6.273674,6.946956,rweiss@example.net,2/21/2024 1:22
679,MTR000679,Christian Harris,"605 Shea Crossroad Apt. 202, Clarkfort, MA 64849",397.881.6209,Commercial,D,3203,INACTIVE,6.957331,6.526886,ashley85@example.org,4/22/2024 12:51
680,MTR000680,Scott Becker,"17016 Brittany Well Apt. 300, Barrchester, UT 23051",001-571-913-4740x417,Residential,D,561,INACTIVE,5.772288,5.019389,christina91@example.net,6/10/2025 0:19
681,MTR000681,Randall Marks,"15930 Walter Roads Suite 537, New Matthew, MN 87079",+1-560-632-5413x302,Residential,D,853,INACTIVE,5.608769,6.041387,friedmanjanet@example.org,11/5/2025 19:16
682,MTR000682,Kathryn Hernandez,"85713 Hunt Ramp, Bonillashire, VT 88224",710-430-3001,Commercial,R,2600,INACTIVE,5.707693,5.319531,jameswatson@example.org,3/11/2024 12:27
683,MTR000683,Michael Richardson,"4481 David Park, Port Jenniferstad, SD 12426",(452)636-2027x38657,Residential,D,3090,ACTIVE,5.350227,6.536913,dmiller@example.com,2/16/2025 19:29
684,MTR000684,Kaylee Taylor,"70633 Johnathan Fort, South Mary, WA 92802",001-332-745-7481x822,Industrial,D,335,INACTIVE,5.893543,6.09273,parkerjames@example.com,5/10/2024 11:59
685,MTR000685,Joshua Carlson,"9832 Valerie Tunnel, Laurashire, KS 48078",(380)813-6764,Industrial,R,230,ACTIVE,5.602058,5.213192,bensonscott@example.org,12/27/2024 9:23
686,MTR000686,Jasmin Sanders,"56035 Mccoy Tunnel, West Jaredside, GU 90630",437-870-9695,Industrial,R,2429,ACTIVE,5.996892,6.828261,haydengregory@example.org,7/9/2024 7:03
687,MTR000687,Christina Boyd,"6279 Nicole Tunnel Suite 645, Coxport, ME 14164",+1-373-994-6964x6851,Industrial,R,1919,INACTIVE,5.457866,6.795633,hayesbrittany@example.org,8/22/2024 8:02
688,MTR000688,Richard Baker,"9980 Ramirez Orchard, Bonillaburgh, LA 37784",001-667-270-3574x45954,Industrial,D,1547,ACTIVE,6.47372,5.748695,julianherrera@example.net,10/22/2024 12:14
689,MTR000689,Mitchell Martin,"0453 Johnny Lodge, Mollyville, MI 50922",(731)990-1360x17064,Residential,D,1893,ACTIVE,6.327946,6.151206,toddjerry@example.com,5/14/2025 12:20
690,MTR000690,William Palmer,"33410 Foster Manors, Port Mackenzieshire, PA 14467",835-993-9527,Commercial,D,245,INACTIVE,5.707056,6.675423,randythomas@example.org,6/12/2024 6:39
691,MTR000691,Ronald Hunter,"905 Sanchez Stream, East Kennethview, CO 47671",8758585476,Industrial,D,3601,ACTIVE,5.071474,5.30654,amygray@example.com,1/16/2024 5:46
692,MTR000692,Heather Burgess,"703 Johnson Union Suite 918, Lake Christopherfort, ID 84565",-3572,Industrial,D,2444,INACTIVE,5.3191,6.067058,xstevens@example.com,2/2/2025 10:30
693,MTR000693,Cheryl White,"35064 Amanda Haven Suite 404, Nicholasshire, PA 48284",(714)455-6708,Commercial,D,3019,ACTIVE,6.460724,5.68072,kleinjonathan@example.org,6/16/2024 21:39
694,MTR000694,Mrs. Stephanie Anderson,"4062 Crystal Lakes Suite 371, Lake Charlesfurt, IA 20873",212.401.3085x157,Industrial,R,933,INACTIVE,6.488831,5.882172,hubbardmargaret@example.com,3/2/2025 14:27
695,MTR000695,Brittany Welch,"871 Perry Summit Apt. 665, Campbellshire, AS 16490",904.244.7200,Commercial,D,701,INACTIVE,5.680868,5.922572,fieldslarry@example.com,11/12/2025 21:04
696,MTR000696,Luke Rich,"PSC 4310, Box 5661, APO AE 79518",001-450-983-8555x6349,Industrial,D,2125,ACTIVE,5.755946,5.700258,selena35@example.com,2/20/2025 1:23
697,MTR000697,Nicholas Green,"48336 Barbara Estate, Lisaville, KY 19387",-8674,Industrial,D,487,INACTIVE,5.465351,5.852545,thull@example.org,7/17/2024 3:24
698,MTR000698,Jenny Burgess,"29646 Walters Mills, Devinland, AK 03210",707-342-1150,Industrial,R,1475,INACTIVE,6.647755,6.419108,kcain@example.org,8/12/2024 7:55
